session;created;modified;ended;expired;treat;variable;value;treat_nr
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_int_4;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_ben_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_ben_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_ben_3;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_ben_4;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tch_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tch_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tch_3;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tch_4;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tch_5;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tsm_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tsm_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tsm_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tsm_4;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tsc_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tsc_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tsc_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_exp_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_exp_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_exp_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_exp_4;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_exp_5;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_exp_6;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_int_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_int_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_int_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_int_4;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_ben_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_ben_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_ben_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tru_ben_4;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tch_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tch_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tch_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tch_4;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;nonosp;tch_5;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tsm_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tsm_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tsm_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tsm_4;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tsc_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tsc_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tsc_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_exp_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_exp_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_exp_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_exp_4;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_exp_5;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_exp_6;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_int_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_int_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_int_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_int_4;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_ben_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_ben_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_ben_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tru_ben_4;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tch_1;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tch_2;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tch_3;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tch_4;NA;11
RBIRsMZxNZIBzXyeeUJ1Zx24zyhHSEJfEJYRCxGLpr2MGqOWxXqVO-OlXtM8t9rV;2019-11-05 07:59:04;NA;NA;NA;visosp;tch_5;NA;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tsm_1;   2;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tsm_2;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tsm_3;   2;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tsm_4;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tsc_1;   2;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tsc_2;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tsc_3;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_exp_1;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_exp_2;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_exp_3;   5;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_exp_4;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_exp_5;   5;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_exp_6;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_int_1;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_int_2;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_int_3;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_int_4;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_ben_1;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_ben_2;   2;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_ben_3;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tru_ben_4;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tch_1;   1;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tch_2;   1;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tch_3;   1;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tch_4;   1;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;nonosp;tch_5;   1;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tsm_1;   1;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tsm_2;   2;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tsm_3;   2;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tsm_4;   2;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tsc_1;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tsc_2;   2;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tsc_3;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_exp_1;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_exp_2;   2;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_exp_3;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_exp_4;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_exp_5;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_exp_6;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_int_1;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_int_2;   2;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_int_3;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_int_4;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_ben_1;   2;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_ben_2;   3;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_ben_3;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tru_ben_4;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tch_1;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tch_2;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tch_3;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tch_4;   4;11
zxl6kl-Gx-iA0oV0TlRH9l23MkbKwzXcJUA6ow2942dihFfryvsmcakVgY8hhCUt;2019-11-05 10:59:30;2019-11-05 11:05:45;2019-11-05 11:05:45;NA;visosp;tch_5;   4;11
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tsm_1;   1;12
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tsm_2;   4;12
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tsm_3;   4;12
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tsm_4;   3;12
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tsc_1;   2;12
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tsc_2;   3;12
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tsc_3;   2;12
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tru_exp_1;   7;12
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tru_exp_2;   5;12
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tru_exp_3;   6;12
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tru_exp_4;   5;12
jgpUzE6Q1zanikSd1p1b2qjI2bLS-phxNZZkMMnP5ECeG0VlGND5cA1WGNblLJ7n;2019-11-04 19:06:02;2019-11-04 19:17:34;2019-11-04 19:17:34;NA;nonosp;tru_exp_5;   6;12
